id_material;descricao;id_pedido;quantidade_pedida
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2452;5
721;Mesa de direção - cor argila;2452;1
706;Mesa de escritório - cor argila;2452;5
696;Gaveteiro volante - cor argila;2452;5
1863;Mesa em formato peninsular - cor mogno;2451;1
1862;"Mesa em formato de ""L"" - cor mogno";2451;3
713;Mesa Auxiliar - cor mogno;2451;2
697;Gaveteiro volante - cor mogno;2451;5
706;Mesa de escritório - cor argila;2450;6
697;Gaveteiro volante - cor mogno;2450;2
686;Armário sem cabideiro - cor argila;2450;3
6514;Ventilador tipo coluna/pedestal - bivolt;2449;15
2717;Carrinho Tipo Abastecimento - 300 Kg;2449;1
688;Armário-Estante - cor mogno;2449;1
686;Armário sem cabideiro - cor argila;2449;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;2449;2
500;Refrigerador, modelo doméstico, 110 Volts;2449;1
496;Forno de microondas - 110v;2449;1
697;Gaveteiro volante - cor mogno;2448;1
771;Extintor de incêndio do tipo pó químico de  4 kg;2447;3
770;Extintor de incêndio do tipo água pressurizada - 10 litros;2447;3
706;Mesa de escritório - cor argila;2447;12
697;Gaveteiro volante - cor mogno;2447;4
688;Armário-Estante - cor mogno;2447;6
1862;"Mesa em formato de ""L"" - cor mogno";2446;4
722;Mesa de direção - cor mogno;2446;1
713;Mesa Auxiliar - cor mogno;2446;5
704;Mesa de apoio - cor mogno;2446;2
697;Gaveteiro volante - cor mogno;2446;6
688;Armário-Estante - cor mogno;2446;2
1863;Mesa em formato peninsular - cor mogno;2445;1
1862;"Mesa em formato de ""L"" - cor mogno";2444;1
805;Mesa de centro - cor mogno;2444;2
726;Mesa de reunião - cor mogno;2444;1
722;Mesa de direção - cor mogno;2444;1
697;Gaveteiro volante - cor mogno;2444;5
706;Mesa de escritório - cor argila;2443;1
696;Gaveteiro volante - cor argila;2443;4
726;Mesa de reunião - cor mogno;2442;1
697;Gaveteiro volante - cor mogno;2442;4
696;Gaveteiro volante - cor argila;2442;10
688;Armário-Estante - cor mogno;2441;1
722;Mesa de direção - cor mogno;2440;2
496;Forno de microondas - 110v;2440;1
722;Mesa de direção - cor mogno;2439;1
721;Mesa de direção - cor argila;2439;1
706;Mesa de escritório - cor argila;2439;1
702;Mesa de apoio - cor argila;2439;1
688;Armário-Estante - cor mogno;2439;1
686;Armário sem cabideiro - cor argila;2439;2
496;Forno de microondas - 110v;2439;1
696;Gaveteiro volante - cor argila;2438;10
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;2438;1
500;Refrigerador, modelo doméstico, 110 Volts;2438;2
495;Fogão, de piso, 04 bocas, branco;2438;2
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;2437;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;2436;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;2435;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2434;20
6544;Ventilador de parede - bivolt;2434;6
6514;Ventilador tipo coluna/pedestal - bivolt;2434;6
726;Mesa de reunião - cor mogno;2434;4
683;Sofá - 2 lugares - tecido azul;2434;15
632;Estante de aço - 6 prateleiras;2434;10
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2433;72
806;Ventilador de Teto 110v, com 3 pás;2432;6
697;Gaveteiro volante - cor mogno;2432;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2431;20
6544;Ventilador de parede - bivolt;2431;6
6514;Ventilador tipo coluna/pedestal - bivolt;2431;6
726;Mesa de reunião - cor mogno;2431;4
683;Sofá - 2 lugares - tecido azul;2431;15
632;Estante de aço - 6 prateleiras;2431;10
1862;"Mesa em formato de ""L"" - cor mogno";2430;1
722;Mesa de direção - cor mogno;2430;1
1862;"Mesa em formato de ""L"" - cor mogno";2429;12
500;Refrigerador, modelo doméstico, 110 Volts;2429;2
496;Forno de microondas - 110v;2429;1
803;Carrinho Tipo Bagageiro - 100 Kg;2428;3
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2427;30
501;Liquidificador - modelo doméstico - 110v;2426;2
6544;Ventilador de parede - bivolt;2425;10
6181;Mesa para refeitório - 4 lugares;2425;4
693;Banco de espera - bege;2425;20
503;Mesa para refeitório - 6 lugares;2425;2
490;Cadeira para refeitório;2425;6
487;Bebedouro para garrafão - 110v;2425;3
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2424;2
6514;Ventilador tipo coluna/pedestal - bivolt;2424;6
706;Mesa de escritório - cor argila;2424;3
702;Mesa de apoio - cor argila;2424;5
696;Gaveteiro volante - cor argila;2424;3
692;Balcão - cor argila;2424;3
686;Armário sem cabideiro - cor argila;2424;3
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2423;11
6544;Ventilador de parede - bivolt;2422;3
692;Balcão - cor argila;2422;15
504;Circulador de ar - 110v;2421;4
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2420;1
504;Circulador de ar - 110v;2419;4
6544;Ventilador de parede - bivolt;2418;2
487;Bebedouro para garrafão - 110v;2417;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2416;30
704;Mesa de apoio - cor mogno;2415;2
500;Refrigerador, modelo doméstico, 110 Volts;2414;1
496;Forno de microondas - 110v;2414;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;2413;1
501;Liquidificador - modelo doméstico - 110v;2412;2
6493;Ventilador de teto 220v, com 3 pás;2411;10
1862;"Mesa em formato de ""L"" - cor mogno";2411;1
697;Gaveteiro volante - cor mogno;2411;1
6484;Forno de microondas - 220v;2410;7
6544;Ventilador de parede - bivolt;2409;3
692;Balcão - cor argila;2409;15
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2407;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2407;60
706;Mesa de escritório - cor argila;2406;20
696;Gaveteiro volante - cor argila;2406;30
696;Gaveteiro volante - cor argila;2405;4
803;Carrinho Tipo Bagageiro - 100 Kg;2404;2
769;Extintor de incêndio do tipo CO 2 (gás carbônico) de 6 kg;2403;1
500;Refrigerador, modelo doméstico, 110 Volts;2403;2
496;Forno de microondas - 110v;2403;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2402;3
504;Circulador de ar - 110v;2401;4
704;Mesa de apoio - cor mogno;2400;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2399;11
686;Armário sem cabideiro - cor argila;2398;5
686;Armário sem cabideiro - cor argila;2397;1
686;Armário sem cabideiro - cor argila;2396;2
496;Forno de microondas - 110v;2396;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;2395;26
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;2394;26
6544;Ventilador de parede - bivolt;2393;2
6181;Mesa para refeitório - 4 lugares;2393;1
1313;Cadeira tipo longarina - 03 assentos - c/braços;2393;20
692;Balcão - cor argila;2393;2
683;Sofá - 2 lugares - tecido azul;2393;2
503;Mesa para refeitório - 6 lugares;2393;1
490;Cadeira para refeitório;2393;12
487;Bebedouro para garrafão - 110v;2393;1
483;Armário para copa (kit triplo);2393;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2392;2
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2392;6
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2392;40
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;2392;1
1863;Mesa em formato peninsular - cor mogno;2392;1
1862;"Mesa em formato de ""L"" - cor mogno";2392;1
1706;Mesa redonda para acomodação de 6 pessoas;2392;3
1705;Mesa redonda para acomodação de 4 pessoas;2392;3
805;Mesa de centro - cor mogno;2392;1
706;Mesa de escritório - cor argila;2392;6
704;Mesa de apoio - cor mogno;2392;2
702;Mesa de apoio - cor argila;2392;2
697;Gaveteiro volante - cor mogno;2392;2
696;Gaveteiro volante - cor argila;2392;1
500;Refrigerador, modelo doméstico, 110 Volts;2392;1
496;Forno de microondas - 110v;2392;1
495;Fogão, de piso, 04 bocas, branco;2392;1
485;Bebedouro elétrico tipo pressão, 110Volts;2392;1
1862;"Mesa em formato de ""L"" - cor mogno";2391;1
697;Gaveteiro volante - cor mogno;2391;1
683;Sofá - 2 lugares - tecido azul;2390;2
6544;Ventilador de parede - bivolt;2389;5
802;Tablado - cor azul;2388;1
713;Mesa Auxiliar - cor mogno;2387;1
485;Bebedouro elétrico tipo pressão, 110Volts;2386;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2385;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2385;10
6544;Ventilador de parede - bivolt;2385;3
6514;Ventilador tipo coluna/pedestal - bivolt;2385;5
6480;Bebedouro elétrico tipo pressão, 220Volts;2385;1
1862;"Mesa em formato de ""L"" - cor mogno";2385;2
1312;Tablado -- cor azul (Complemento);2385;2
802;Tablado - cor azul;2385;1
696;Gaveteiro volante - cor argila;2385;4
683;Sofá - 2 lugares - tecido azul;2385;1
632;Estante de aço - 6 prateleiras;2385;6
481;Aquecedor de marmitas - 25 unidades;2385;1
6544;Ventilador de parede - bivolt;2384;10
6181;Mesa para refeitório - 4 lugares;2384;4
693;Banco de espera - bege;2384;20
504;Circulador de ar - 110v;2384;20
503;Mesa para refeitório - 6 lugares;2384;2
490;Cadeira para refeitório;2384;6
487;Bebedouro para garrafão - 110v;2384;3
485;Bebedouro elétrico tipo pressão, 110Volts;2384;2
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2383;6
487;Bebedouro para garrafão - 110v;2383;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2382;5
487;Bebedouro para garrafão - 110v;2382;2
500;Refrigerador, modelo doméstico, 110 Volts;2380;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2379;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2379;10
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2379;3
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2379;40
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;2379;1
6544;Ventilador de parede - bivolt;2379;2
6181;Mesa para refeitório - 4 lugares;2379;1
1863;Mesa em formato peninsular - cor mogno;2379;1
1862;"Mesa em formato de ""L"" - cor mogno";2379;1
1706;Mesa redonda para acomodação de 6 pessoas;2379;3
1705;Mesa redonda para acomodação de 4 pessoas;2379;3
1313;Cadeira tipo longarina - 03 assentos - c/braços;2379;20
805;Mesa de centro - cor mogno;2379;1
706;Mesa de escritório - cor argila;2379;6
704;Mesa de apoio - cor mogno;2379;2
702;Mesa de apoio - cor argila;2379;2
697;Gaveteiro volante - cor mogno;2379;2
696;Gaveteiro volante - cor argila;2379;1
692;Balcão - cor argila;2379;2
691;Armário sem cabideiro - cor mogno;2379;2
683;Sofá - 2 lugares - tecido azul;2379;2
503;Mesa para refeitório - 6 lugares;2379;1
500;Refrigerador, modelo doméstico, 110 Volts;2379;1
496;Forno de microondas - 110v;2379;1
495;Fogão, de piso, 04 bocas, branco;2379;1
490;Cadeira para refeitório;2379;12
487;Bebedouro para garrafão - 110v;2379;1
485;Bebedouro elétrico tipo pressão, 110Volts;2379;1
483;Armário para copa (kit triplo);2379;2
713;Mesa Auxiliar - cor mogno;2377;2
1863;Mesa em formato peninsular - cor mogno;2376;2
697;Gaveteiro volante - cor mogno;2376;1
688;Armário-Estante - cor mogno;2376;1
1863;Mesa em formato peninsular - cor mogno;2375;1
704;Mesa de apoio - cor mogno;2375;2
697;Gaveteiro volante - cor mogno;2374;20
6480;Bebedouro elétrico tipo pressão, 220Volts;2373;1
496;Forno de microondas - 110v;2373;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2372;10
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2371;2
6514;Ventilador tipo coluna/pedestal - bivolt;2371;6
706;Mesa de escritório - cor argila;2371;3
702;Mesa de apoio - cor argila;2371;5
696;Gaveteiro volante - cor argila;2371;3
692;Balcão - cor argila;2371;3
686;Armário sem cabideiro - cor argila;2371;3
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2370;2
702;Mesa de apoio - cor argila;2369;2
696;Gaveteiro volante - cor argila;2369;4
686;Armário sem cabideiro - cor argila;2369;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2368;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2367;1
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;2367;1
702;Mesa de apoio - cor argila;2367;10
696;Gaveteiro volante - cor argila;2367;15
688;Armário-Estante - cor mogno;2367;1
496;Forno de microondas - 110v;2367;1
495;Fogão, de piso, 04 bocas, branco;2367;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;2365;1
696;Gaveteiro volante - cor argila;2365;1
487;Bebedouro para garrafão - 110v;2364;3
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2363;20
7915;Carrinho para galão de água (BEC);2363;1
6483;Bebedouro para garrafão - 220v;2363;11
802;Tablado - cor azul;2363;3
504;Circulador de ar - 110v;2362;7
697;Gaveteiro volante - cor mogno;2361;1
697;Gaveteiro volante - cor mogno;2360;1
2717;Carrinho Tipo Abastecimento - 300 Kg;2359;4
803;Carrinho Tipo Bagageiro - 100 Kg;2359;2
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2358;30
490;Cadeira para refeitório;2358;50
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;2357;1
803;Carrinho Tipo Bagageiro - 100 Kg;2357;1
702;Mesa de apoio - cor argila;2357;1
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;2356;1
2717;Carrinho Tipo Abastecimento - 300 Kg;2356;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;2356;1
496;Forno de microondas - 110v;2356;1
495;Fogão, de piso, 04 bocas, branco;2356;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;2355;1
696;Gaveteiro volante - cor argila;2355;1
722;Mesa de direção - cor mogno;2354;1
697;Gaveteiro volante - cor mogno;2353;1
805;Mesa de centro - cor mogno;2351;1
500;Refrigerador, modelo doméstico, 110 Volts;2351;1
1859;Aparelho de Ar Condicionado - tipo janela - 10000 BTUs;2350;6
1789;Aparelho de Ar Condicionado;2350;3
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2347;20
7915;Carrinho para galão de água (BEC);2347;1
6483;Bebedouro para garrafão - 220v;2347;11
802;Tablado - cor azul;2347;3
697;Gaveteiro volante - cor mogno;2346;1
2717;Carrinho Tipo Abastecimento - 300 Kg;2345;4
803;Carrinho Tipo Bagageiro - 100 Kg;2345;2
769;Extintor de incêndio do tipo CO 2 (gás carbônico) de 6 kg;2344;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2343;50
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2343;18
6514;Ventilador tipo coluna/pedestal - bivolt;2343;4
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;2343;2
1313;Cadeira tipo longarina - 03 assentos - c/braços;2343;1
806;Ventilador de Teto 110v, com 3 pás;2343;5
485;Bebedouro elétrico tipo pressão, 110Volts;2343;2
6514;Ventilador tipo coluna/pedestal - bivolt;2341;10
504;Circulador de ar - 110v;2341;7
487;Bebedouro para garrafão - 110v;2340;3
500;Refrigerador, modelo doméstico, 110 Volts;2339;1
495;Fogão, de piso, 04 bocas, branco;2339;1
500;Refrigerador, modelo doméstico, 110 Volts;2338;1
495;Fogão, de piso, 04 bocas, branco;2337;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2336;8
696;Gaveteiro volante - cor argila;2335;6
487;Bebedouro para garrafão - 110v;2334;2
487;Bebedouro para garrafão - 110v;2333;2
806;Ventilador de Teto 110v, com 3 pás;2332;1
6570;"Televisor 32"" LED";2331;4
6570;"Televisor 32"" LED";2330;1
6570;"Televisor 32"" LED";2329;1
2961;DVD Player;2329;1
6570;"Televisor 32"" LED";2328;4
6570;"Televisor 32"" LED";2327;1
6570;"Televisor 32"" LED";2326;1
2961;DVD Player;2326;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2325;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2324;30
691;Armário sem cabideiro - cor mogno;2323;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2322;10
6544;Ventilador de parede - bivolt;2322;5
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2321;2
697;Gaveteiro volante - cor mogno;2321;1
696;Gaveteiro volante - cor argila;2320;6
500;Refrigerador, modelo doméstico, 110 Volts;2319;1
495;Fogão, de piso, 04 bocas, branco;2319;1
500;Refrigerador, modelo doméstico, 110 Volts;2318;1
495;Fogão, de piso, 04 bocas, branco;2317;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2316;8
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2314;30
686;Armário sem cabideiro - cor argila;2313;3
632;Estante de aço - 6 prateleiras;2313;5
485;Bebedouro elétrico tipo pressão, 110Volts;2313;8
487;Bebedouro para garrafão - 110v;2312;4
487;Bebedouro para garrafão - 110v;2311;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2310;7
692;Balcão - cor argila;2309;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2308;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2308;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2308;2
500;Refrigerador, modelo doméstico, 110 Volts;2308;1
683;Sofá - 2 lugares - tecido azul;2307;2
802;Tablado - cor azul;2306;1
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;2305;1
485;Bebedouro elétrico tipo pressão, 110Volts;2305;1
495;Fogão, de piso, 04 bocas, branco;2304;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2303;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2302;24
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;2301;1
487;Bebedouro para garrafão - 110v;2300;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2298;15
487;Bebedouro para garrafão - 110v;2297;4
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2296;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2296;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2296;2
500;Refrigerador, modelo doméstico, 110 Volts;2296;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;2295;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2294;1
1305;Balcão cor mogno;2292;3
726;Mesa de reunião - cor mogno;2292;3
683;Sofá - 2 lugares - tecido azul;2292;2
802;Tablado - cor azul;2291;1
6480;Bebedouro elétrico tipo pressão, 220Volts;2290;1
1706;Mesa redonda para acomodação de 6 pessoas;2290;1
721;Mesa de direção - cor argila;2290;3
721;Mesa de direção - cor argila;2289;2
706;Mesa de escritório - cor argila;2289;6
702;Mesa de apoio - cor argila;2289;4
692;Balcão - cor argila;2288;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;2287;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2287;10
696;Gaveteiro volante - cor argila;2287;6
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;2286;10
686;Armário sem cabideiro - cor argila;2286;5
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;2285;1
633;Estante de aço - 8 prateleiras;2285;25
496;Forno de microondas - 110v;2285;1
485;Bebedouro elétrico tipo pressão, 110Volts;2285;2
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;2282;8
657;Cadeira giratória - espaldar alto - tecido azul;2282;4
633;Estante de aço - 8 prateleiras;2281;30
500;Refrigerador, modelo doméstico, 110 Volts;2280;1
696;Gaveteiro volante - cor argila;2278;4
1862;"Mesa em formato de ""L"" - cor mogno";2277;1
697;Gaveteiro volante - cor mogno;2277;7
688;Armário-Estante - cor mogno;2277;1
722;Mesa de direção - cor mogno;2276;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;2275;1
487;Bebedouro para garrafão - 110v;2275;1
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;2274;1
722;Mesa de direção - cor mogno;2273;1
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;2272;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2271;7
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;2270;1
485;Bebedouro elétrico tipo pressão, 110Volts;2270;1
1863;Mesa em formato peninsular - cor mogno;2269;2
500;Refrigerador, modelo doméstico, 110 Volts;2268;1
496;Forno de microondas - 110v;2268;1
504;Circulador de ar - 110v;2267;10
691;Armário sem cabideiro - cor mogno;2266;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;2265;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;2265;20
7311;Escada de alumínio, 8 degraus;2265;2
7309;Escada de alumínio, 3 degraus;2265;6
6544;Ventilador de parede - bivolt;2265;6
6514;Ventilador tipo coluna/pedestal - bivolt;2265;12
3228;Carro Tipo Plataforma - 500 Kg;2265;1
1862;"Mesa em formato de ""L"" - cor mogno";2265;1
1706;Mesa redonda para acomodação de 6 pessoas;2265;3
1496;Embalador de Guarda-Chuva;2265;1
721;Mesa de direção - cor argila;2265;1
706;Mesa de escritório - cor argila;2265;5
696;Gaveteiro volante - cor argila;2265;3
693;Banco de espera - bege;2265;2
692;Balcão - cor argila;2265;1
683;Sofá - 2 lugares - tecido azul;2265;4
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;2265;1
516;Máquina de calcular eletrônica;2265;2
503;Mesa para refeitório - 6 lugares;2265;1
490;Cadeira para refeitório;2265;18
487;Bebedouro para garrafão - 110v;2265;1
6601;Bebedouro de Pressão para Portadores de Deficiência - 220 V;2264;1
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;2264;1
706;Mesa de escritório - cor argila;2264;5
696;Gaveteiro volante - cor argila;2264;5
686;Armário sem cabideiro - cor argila;2264;3
632;Estante de aço - 6 prateleiras;2264;5
567;Cadeira de rodas, tipo adulto, capacidade 100 kg;2264;2
485;Bebedouro elétrico tipo pressão, 110Volts;2264;8
1863;Mesa em formato peninsular - cor mogno;2263;2
683;Sofá - 2 lugares - tecido azul;2262;2
6544;Ventilador de parede - bivolt;2261;6
1862;"Mesa em formato de ""L"" - cor mogno";2260;5
713;Mesa Auxiliar - cor mogno;2260;1
706;Mesa de escritório - cor argila;2260;2
